,0,1,2
3008,25.3339996,0.098656103,28.9465008
3009,25.3041,1.59020996,29.2665997
3010,26.3446007,1.88566995,30.4134998
3011,26.2054005,3.3331399,30.7826996
3012,26.8967991,3.62283993,32.0794983
3013,27.6089993,4.97582006,31.9867001
3014,28.4957008,5.22981977,33.2069016
3015,28.9104004,6.7009201,33.2871017
3016,27.6907005,7.67028999,33.4528999
3017,28.1530991,9.10610008,33.8628998
3018,26.9235001,10.0331001,33.9520988
3019,27.2842999,11.3355999,34.6819992
3020,27.5953999,11.2299995,36.2261009
3021,26.2880001,11.2363005,36.8773003
3022,25.6030006,12.5379,36.5658989
3023,24.1368008,12.3438997,36.1078987
3024,23.1082001,12.6823997,37.1211014
3025,23.0431004,11.8836002,38.4531975
3026,21.7283993,12.243,39.2528954
3027,21.6156006,11.1917,40.3826981
3028,22.1630993,11.8603001,41.6850967
3029,21.0713997,12.3927002,42.6830978
3030,24.8232002,-13.0174999,-34.7503014
3031,24.6639996,-12.8521004,-36.2221985
3032,25.9384995,-13.4266996,-36.8936005
3033,26.0323009,-13.3570995,-38.473999
3034,26.6798,-12.0313997,-39.0076981
3035,28.1089001,-11.8339005,-38.4895973
3036,28.7007008,-10.6176996,-39.2430954
3037,29.9808006,-10.0025997,-38.7156982
3038,30.8066998,-9.04961967,-39.6298981
3039,32.3200989,-8.91913033,-39.1801987
3040,33.2219009,-8.64165974,-40.3940964
3041,34.7467003,-8.45818996,-39.9816971
3042,35.6805992,-8.26889992,-41.1910973
3043,37.1932983,-8.25716972,-40.8707962
3044,38.0488014,-7.96427011,-42.0260963
3045,39.4972954,-7.6391902,-41.608696
3046,39.6200981,-6.23921013,-41.0166969
3047,41.0751953,-6.08204985,-40.4792976
3048,41.4574966,-5.14479017,-39.3328972
3049,43.0071983,-4.97121,-39.1645966
3050,43.4955978,-4.10036993,-38.0060005
3051,42.3155975,-3.20394993,-37.6505013
3052,42.2372971,-2.79153991,-36.1074982
3053,42.2202988,-3.88108993,-35.0353012
3054,41.4023972,-5.16373014,-35.2658005
3055,41.5666962,-6.14765978,-34.0171013
3056,42.9496956,-6.84336996,-34.0979996
3057,43.3449974,-7.70923996,-32.828701
3058,44.7387962,-8.37932014,-32.9594994
3059,44.7369957,-9.91413975,-32.6730995
3060,-26.5823994,12.177,-13.0244999
3061,-25.7145004,13.1100998,-12.2257004
3062,-24.2495003,12.7721004,-11.9899998
3063,-23.4617004,13.9960003,-11.6187
3064,-22.2094002,13.8024998,-10.7475996
3065,-21.1987,14.9744997,-10.8896999
3066,-19.9097004,14.8675003,-9.99411011
3067,-20.1921005,14.3807001,-8.56538963
3068,-18.8957996,14.2237997,-7.82720995
3069,-18.9442005,14.0051003,-6.26575994
3070,-17.6037998,13.9520998,-5.6858902
3071,-16.9316998,15.2945004,-5.8678298
3072,-16.9785004,16.2712002,-4.70713997
3073,-16.1508007,15.6721001,-3.61517
3074,-16.2185001,16.1243992,-2.08981991
3075,-15.9688997,14.9237003,-1.03355002
3076,-14.7200003,14.0374002,-1.08487999
3077,-14.8850002,12.8165998,-0.00206311001
3078,-13.5014,12.1288004,0.292542994
3079,-13.2017002,10.8950005,-0.607551992
3080,-12.3561001,9.85848045,0.175551996
3081,-12.0841999,8.61518002,-0.732747972
3082,-11.8591003,8.89255047,-2.23936009
3083,-11.8922005,7.66976976,-3.26444006
3084,-10.5457001,6.94774008,-3.31041002
3085,-10.6264,5.89062977,-4.40041018
3086,-12.0454998,6.09377003,-5.11644983
3087,-12.5193996,5.28319979,-6.3083601
3088,-14.0928001,5.36147022,-6.62019014
3089,-15.0198002,4.80241013,-5.50030994
3090,18.3668003,1.48994994,-7.50875998
3091,19.2852001,1.60664999,-6.28165007
3092,20.4115009,0.540755987,-6.31407022
3093,19.9139004,-0.932283998,-6.30253983
3094,20.9967995,-1.91447997,-6.54611015
3095,20.7373009,-3.34892011,-6.92689991
3096,20.3412991,-3.60823011,-8.43153954
3097,21.3565006,-3.8629899,-9.50123024
3098,20.7922993,-4.19842005,-10.9645004
3099,19.6431007,-5.16675997,-11.0319004
3100,18.8567009,-5.26348019,-12.3596001
3101,17.9573994,-6.54260015,-12.5122995
3102,18.7187996,-7.84061003,-12.8097
3103,17.9440994,-8.94517994,-13.5738001
3104,18.5473995,-10.3811998,-13.4231997
3105,18.9001999,-10.8579998,-12.0296001
3106,17.8211002,-10.6458998,-10.9231005
3107,18.2028008,-11.0195999,-9.47546959
3108,19.6261005,-10.5832996,-9.00693035
3109,20.1215,-11.2348003,-7.74926996
3110,21.2905998,-10.4652996,-7.13945007
3111,22.0429001,-11.2305002,-6.08677006
3112,21.2271996,-11.7665005,-4.88184023
3113,21.9514008,-12.5574999,-3.8048501
3114,20.9983006,-12.8071003,-2.54557991
3115,21.5984993,-13.4160004,-1.30824006
3116,22.1557007,-14.7870998,-1.43552005
3117,22.7598991,-15.2789001,-0.110427998
3118,23.4754009,-16.6291008,-0.299189001
3119,23.4682007,-17.4139996,1.02197003
3120,-14.0747004,-1.91006994,-9.55000973
3121,-14.5972996,-2.65855002,-10.7796001
3122,-14.1387997,-2.09729004,-12.1583004
3123,-13.2376003,-3.09446001,-12.8625002
3124,-13.5232,-4.6384201,-12.4769001
3125,-12.5242004,-5.65482998,-13.0692997
3126,-13.1086998,-6.98037004,-13.3257999
3127,-14.1922998,-7.00063992,-14.4014997
3128,-14.5991001,-8.47196007,-14.8128004
3129,-16.0737,-8.4949398,-15.3712997
3130,-16.9039001,-9.83946991,-15.4007998
3131,-17.9409008,-10.1668997,-16.4605007
3132,-19.0543995,-9.16242981,-16.4368992
3133,-20.0713997,-9.37007999,-17.4785004
3134,-20.8992996,-10.7121,-17.4605007
3135,-20.1609001,-11.9730997,-17.8808994
3136,-20.7303009,-13.3959999,-17.7432995
3137,-20.7679996,-14.0960999,-16.3451996
3138,-19.3139,-14.0445995,-15.8119001
3139,-19.2413998,-14.6187,-14.3313999
3140,-17.9291,-14.4007998,-13.6416998
3141,-17.75,-12.9617996,-13.2067003
3142,-16.5083008,-12.8252001,-12.3369999
3143,-16.4606991,-11.467,-11.6787004
3144,-15.1002998,-11.0172997,-11.1817999
3145,-15.0263004,-9.56558037,-10.8449001
3146,-13.8195,-9.1522398,-9.99895
3147,-12.3886995,-9.46236038,-10.6211996
3148,-11.1441002,-9.3052702,-9.65600967
3149,-9.83961964,-10.1099005,-10.0177002
3150,-17.7731991,5.04478979,37.0800018
3151,-17.243,6.48327017,36.9336014
3152,-18.5035992,7.4531498,37.0416985
3153,-18.1046009,8.88687992,37.3112984
3154,-16.8300991,9.1355896,36.5159988
3155,-16.0237007,10.3153,37.1590996
3156,-15.5606003,10.2412996,38.6454964
3157,-14.6575003,11.3579998,39.0944977
3158,-14.2039003,11.1666002,40.6196976
3159,-13.5984001,12.4912996,41.1388969
3160,-12.3931999,12.9708004,40.2538986
3161,-11.6575003,14.0115004,41.0536957
3162,-11.2021999,13.6246004,42.4555969
3163,-10.2334003,12.4385004,42.6227989
3164,-9.31194019,12.4308996,43.899498
3165,-9.92364025,12.1379995,45.2889977
3166,-10.7357998,10.8353004,45.5369949
3167,-10.9008999,10.6569004,47.0773964
3168,-11.7459002,9.50844002,47.5526962
3169,-13.2226,9.82425022,47.0898972
3170,-13.9972,8.52945995,46.911499
3171,-15.2372999,8.5781498,46.0451965
3172,-15.8893003,7.25171995,45.6033974
3173,-17.2413998,7.66518021,44.9603958
3174,-17.2577,7.92357016,43.4669952
3175,-17.1198997,6.59233999,42.7003975
3176,-16.4314003,6.65302992,41.3381958
3177,-14.8613005,6.79908991,41.3743973
3178,-14.1875,7.24171019,40.0904961
3179,-13.8262997,6.09808016,39.0912971
3180,-23.6096992,33.8386993,-18.3393993
3181,-23.1991997,34.1677017,-19.7630997
3182,-21.6987,34.5942993,-19.7775002
3183,-21.0203991,34.7108994,-21.1527996
3184,-20.7835999,33.4150009,-21.9151993
3185,-20.5058002,33.4431,-23.4032993
3186,-19.2858009,32.7164993,-23.8348007
3187,-17.9736004,33.3092995,-23.3957005
3188,-16.8292999,32.3212013,-23.2035007
3189,-15.4182997,33.0014,-23.2954998
3190,-14.2391005,32.0158997,-23.1243
3191,-12.8240004,32.6846008,-23.1835003
3192,-11.6983995,31.7759991,-22.8264008
3193,-10.2214003,32.1906013,-23.2227001
3194,-9.99295044,33.6090012,-22.7201004
3195,-8.56692028,34.1651993,-23.0368004
3196,-8.40989017,35.4445,-23.8981991
3197,-9.08911037,35.3445015,-25.2872009
3198,-9.0043602,36.5206985,-26.2733002
3199,-9.40666008,36.0584984,-27.7017994
3200,-9.16917038,37.2859993,-28.7450008
3201,-9.92337036,37.0816994,-30.1056004
3202,-10.0766001,38.3838005,-31.0830002
3203,-10.5538998,38.0632019,-32.507
3204,-11.3050003,39.2985954,-33.1534996
3205,-12.5620003,39.7589989,-32.2983017
3206,-13.5038996,40.7005959,-32.8787994
3207,-14.3573999,40.180397,-34.0583992
3208,-14.9822998,41.4532967,-34.6044006
3209,-16.0044003,41.3526955,-35.7509995
3210,15.0302,15.5417004,-30.4883003
3211,14.7824001,16.5478992,-31.5324001
3212,13.8554001,16.1275997,-32.6986008
3213,12.4029999,15.9464998,-32.0065994
3214,11.4975996,14.9362001,-32.7635994
3215,10.0306997,14.7262001,-32.229599
3216,9.00716019,15.7718,-32.6960983
3217,8.57380009,15.5207996,-34.1507988
3218,7.37662983,16.3796005,-34.5820007
3219,6.20379019,16.2247009,-33.6486015
3220,4.84210014,16.8465004,-34.1745987
3221,3.61003995,15.9418001,-34.0168991
3222,2.99973011,15.7166996,-32.5680008
3223,2.56529999,14.2784996,-32.3045006
3224,2.34127998,14.1329002,-30.8264999
3225,2.36465001,12.7658005,-30.0583992
3226,2.0941999,12.8622999,-28.5412998
3227,3.27930999,12.3456001,-27.7222996
3228,3.14866996,10.9777002,-27.1110992
3229,4.35263014,10.6627998,-26.2437
3230,5.7240901,10.5088997,-26.8915005
3231,5.97394991,9.23029995,-27.7950001
3232,7.3899498,9.28221035,-28.3941994
3233,7.68179989,8.08994007,-29.3416004
3234,7.52937984,6.6559,-28.7273006
3235,7.47255993,5.43092012,-29.6100998
3236,7.51812983,4.07821989,-28.8255005
3237,8.96247959,4.02792978,-28.3749008
3238,9.51968956,2.65596008,-27.9069996
3239,10.5157003,2.77777004,-26.7360001
3240,-2.79635,0.0276921,37.7020988
3241,-2.40594006,-1.47999001,37.5237999
3242,-2.3707099,-2.21507001,38.8579979
3243,-2.66996002,-3.71214008,38.822197
3244,-2.51854992,-4.40048981,40.2960968
3245,-1.06326997,-4.94384003,40.4982986
3246,-0.107456997,-3.98764992,41.2080956
3247,-0.442925006,-4.01776981,42.7122955
3248,-0.392993003,-5.43864012,43.3444977
3249,-0.762696981,-5.2790699,44.8578987
3250,-0.919067025,-6.63028002,45.5915985
3251,-2.02484989,-6.35604,46.5931969
3252,-1.78789997,-7.23921013,47.7908974
3253,-3.06843996,-7.48346996,48.5591965
3254,-2.64924002,-8.27797031,49.8371964
3255,-2.55052996,-9.76914024,49.6705971
3256,-2.79064012,-10.4645004,50.9679947
3257,-3.00442004,-11.9420004,50.7110977
3258,-1.78580999,-12.6406002,50.1962967
3259,-1.99590003,-14.1283998,50.0546951
3260,-0.774739981,-14.9710999,49.6688995
3261,-1.02689004,-16.4687996,49.8684998
3262,-0.0844758973,-17.4438,49.1472969
3263,-0.468672007,-18.8885002,49.5728989
3264,0.230311006,-19.7982006,48.5824966
3265,1.73641002,-20.1264,48.5834961
3266,2.30613995,-21.0286999,49.7354965
3267,3.75849009,-21.5324993,49.6184998
3268,4.29823017,-22.4407005,50.7455978
3269,5.78611994,-22.5403996,50.6454964
3270,-36.2229996,-36.1515007,5.03508997
3271,-37.5567017,-35.4908981,5.41378021
3272,-37.7075996,-34.7151985,6.73049021
3273,-39.1355972,-34.2853012,7.15966988
3274,-39.3005981,-33.5180016,8.54543018
3275,-40.7630959,-33.1599007,8.93274975
3276,-40.7984962,-31.8052006,9.80041027
3277,-40.3172989,-30.6567993,8.82726955
3278,-41.1117973,-29.3194008,8.98256969
3279,-40.6886978,-28.2800007,7.95898008
3280,-41.6889954,-27.1119995,7.77440977
3281,-41.3424988,-25.9269009,6.84358978
3282,-42.2914963,-24.7091007,7.06966019
3283,-43.7804985,-24.9948006,6.75660992
3284,-44.8652954,-24.0410995,7.22307014
3285,-46.1740952,-24.5883999,6.79176998
3286,-46.4986954,-24.6639996,5.2518301
3287,-46.8807983,-23.2898006,4.58532
3288,-47.8520966,-23.2978992,3.38710999
3289,-48.1224976,-22.0501995,2.53629994
3290,-49.490097,-22.2742996,1.92352998
3291,-50.0003967,-20.9645996,1.41477001
3292,-50.7581978,-21.0641003,0.140205994
3293,-50.7418976,-19.7007008,-0.586829007
3294,-49.5293961,-18.8568001,-1.07577002
3295,-49.8888969,-17.7350006,-1.97847998
3296,-48.8511963,-16.6217995,-2.26981997
3297,-47.7408981,-17.1413994,-3.20509005
3298,-47.1110992,-15.8177996,-3.66412997
3299,-46.2483978,-16.1152,-4.91099977
3300,18.4577007,8.93931961,-6.37900019
3301,18.9094009,9.49590969,-5.04595995
3302,18.0433998,9.96630001,-3.78163004
3303,18.9666004,10.4511995,-2.65932012
3304,18.4603004,9.7488699,-1.35742998
3305,19.6105003,9.82289982,-0.259894013
3306,19.7987003,11.2650995,0.199399993
3307,18.6049004,12.1293001,0.621752024
3308,18.6760998,13.5983,0.132360995
3309,19.7749996,14.4603004,0.78214699
3310,20.0123005,15.7725,0.0626987964
3311,20.9249992,16.7278996,0.883359015
3312,20.1639996,17.6902008,1.78594005
3313,21.0813999,18.5041008,2.64542007
3314,21.0671997,18.3866997,4.17703009
3315,21.1758003,16.9864998,4.72748995
3316,22.5452995,16.3201008,5.05934
3317,22.5983009,15.1324997,6.05490017
3318,24.0174007,14.632,6.38375998
3319,24.2164001,13.9471998,7.72949982
3320,25.5715008,13.4424,8.15795994
3321,25.9505997,12.0703001,7.46400023
3322,27.0158005,11.2299995,8.2072401
3323,26.7124004,9.78435993,7.79578018
3324,25.3537998,9.58485031,8.45526028
3325,24.5795994,8.29889965,8.10408974
3326,23.3113003,7.99713993,8.90532017
3327,21.8938007,8.56015968,8.39850044
3328,21.8983002,10.0995998,8.23579979
3329,20.5643005,10.6049004,7.54503012
3330,18.3309994,-5.25584984,36.1861
3331,17.6446991,-5.51223993,34.8241005
3332,17.9836006,-6.87109995,34.1912994
3333,17.2045002,-7.18841982,32.8656998
3334,17.4773998,-8.67066956,32.512001
3335,16.9542007,-9.13088036,31.1245995
3336,17.8931007,-10.2220001,30.5531998
3337,18.2509995,-11.3122997,31.4859009
3338,19.2992001,-12.2993002,30.8973007
3339,18.7684002,-12.9722996,29.6249008
3340,19.8204002,-13.2357998,28.5554008
3341,20.2115002,-11.9362001,27.7502003
3342,21.4150009,-12.2264996,26.8582993
3343,21.3057995,-11.2496996,25.6462994
3344,22.6749001,-11.0942001,25.0221004
3345,23.7047005,-10.3565998,25.9167995
3346,25.2022991,-10.4955997,25.5774002
3347,25.8913994,-9.38027,26.2840996
3348,25.3195992,-8.02303982,25.7917004
3349,26.5389004,-7.2350502,25.1446991
3350,26.0984001,-6.06395006,24.1462994
3351,25.7451992,-4.69019985,24.6331005
3352,26.9785004,-3.81026006,24.7124996
3353,26.4279995,-2.36888003,24.9918995
3354,27.4561996,-1.24725997,24.7903004
3355,26.8113995,0.183226004,24.7168999
3356,25.9939003,0.727611005,23.5139999
3357,25.9207001,2.19155002,23.5158997
3358,27.3104992,2.81100988,23.2581005
3359,27.4330997,3.14254999,21.7243004
3360,26.6268997,15.7552996,30.906601
3361,27.8631992,14.8809996,30.9284
3362,28.0764008,14.4196997,29.4004993
3363,29.2399006,13.4019003,29.1270008
3364,30.7523003,13.9316998,29.0965004
3365,30.9113007,14.8416996,27.8115997
3366,32.4434013,15.2751999,27.7586994
3367,32.7072983,16.2675991,26.7094994
3368,32.1787987,15.9196997,25.3285007
3369,32.7700005,16.7493992,24.2910004
3370,33.4388008,18.1173992,24.5828991
3371,33.0129013,19.0695,23.4458008
3372,33.6657982,20.4214993,23.6149006
3373,33.0205994,21.6597996,22.9988003
3374,33.8869019,22.9664001,22.9006996
3375,35.1074982,22.9078999,21.9617004
3376,36.040699,24.0622005,22.0855007
3377,36.7495995,24.3199997,20.7689991
3378,38.1761017,24.7126007,20.9860992
3379,38.8212967,24.5886002,19.6030006
3380,38.1851006,25.6569004,18.7423
3381,39.0007973,25.8495998,17.4685993
3382,40.3850975,26.4603996,17.7978001
3383,41.2633972,26.2964993,16.5706005
3384,40.7213974,26.7262001,15.1998997
3385,40.5134964,28.2168999,14.9863005
3386,39.9180984,28.6812,13.7124996
3387,40.2445984,30.1044006,13.1705999
3388,39.2260971,31.1898003,13.4867001
3389,39.2782974,31.7019997,14.9563999
3390,10.0152998,17.0853004,25.1264992
3391,11.1100998,15.9148998,25.6011009
3392,11.6599998,15.0572004,24.468399
3393,12.3359003,13.7904997,25.0566006
3394,12.5447998,12.7215996,23.9671993
3395,13.3786001,11.5620003,24.5508995
3396,13.5440998,10.2264004,23.8493004
3397,14.2393999,9.29030037,24.8939991
3398,14.6020002,7.94741011,24.1760006
3399,14.7386999,6.78464985,25.1756992
3400,15.1638002,5.51406002,24.4144993
3401,16.4193993,4.8763299,25.1252003
3402,17.2984009,3.74845004,24.4829998
3403,17.9016991,4.21920013,23.1212006
3404,18.7353001,3.1875,22.3423004
3405,19.2465,3.49369001,20.8729992
3406,20.3519001,2.49532008,20.3656998
3407,20.2693996,1.06781995,20.8395996
3408,21.5988998,0.254150987,20.5205994
3409,22.8017006,0.785448015,21.3300991
3410,24.1357994,0.261335999,20.8325996
3411,24.7626991,1.18040001,19.8537006
3412,26.1870003,0.764180005,19.6256008
3413,26.8789997,1.27350998,18.2936001
3414,27.6103001,2.6326499,18.3927002
3415,28.6704006,2.69145012,17.2691002
3416,29.9491005,1.81661999,17.4088993
3417,30.8675995,1.83320999,16.1378994
3418,32.2240982,0.947651029,16.1163006
3419,33.4305,1.65439999,16.6539993
3420,-16.1432991,-33.3972015,5.05385017
3421,-16.5997009,-32.3707008,3.9431901
3422,-15.6054001,-32.1414986,2.78666997
3423,-16.1951008,-31.3808994,1.58594
3424,-15.3097,-31.3780003,0.365319997
3425,-15.8282003,-30.4477005,-0.828508973
3426,-15.7384996,-28.9619007,-0.532065988
3427,-15.6190004,-28.1651993,-1.81336999
3428,-16.9069004,-27.7628994,-2.57755995
3429,-17.0410004,-26.3644009,-3.32788992
3430,-18.0664997,-26.3948002,-4.51612997
3431,-17.2870007,-27.2036991,-5.53921986
3432,-18.1261005,-27.8582993,-6.68017006
3433,-17.8869991,-29.3516998,-6.63095999
3434,-18.9726009,-30.1025009,-5.77713013
3435,-20.3516006,-30.1175003,-6.38367987
3436,-21.3521996,-30.6959,-5.36090994
3437,-21.9585991,-32.0122986,-5.75884008
3438,-21.0571995,-33.2533989,-5.99784994
3439,-21.8318996,-34.5882988,-6.18189001
3440,-22.3743992,-35.1678009,-4.86533022
3441,-23.5279999,-36.2430992,-4.93179989
3442,-23.7992992,-36.9297981,-3.55154991
3443,-24.5366001,-38.2308998,-3.84112
3444,-23.7411003,-39.3028984,-4.60308981
3445,-22.4559002,-40.0659981,-4.01905012
3446,-22.1114998,-41.494297,-4.48729992
3447,-20.5841999,-41.9060974,-4.56077003
3448,-20.5802994,-43.3813972,-5.20437002
3449,-20.9218006,-44.5033989,-4.25790024
3450,33.1064987,27.5429993,-2.55682993
3451,33.9992981,26.3397007,-2.4537499
3452,34.2316017,25.8108006,-0.980242014
3453,34.5900002,24.3505001,-0.784601986
3454,35.1882019,23.9507008,0.55765897
3455,34.2340012,24.2033997,1.68612003
3456,34.6997986,23.7588005,3.05499005
3457,35.9964981,24.5529995,3.44262004
3458,36.4945984,23.9531994,4.73729992
3459,35.3656998,23.5247002,5.77270985
3460,35.8644981,22.6665001,7.00220013
3461,34.9169998,22.0681992,8.07818031
3462,34.0265007,23.3502998,8.48659039
3463,33.1888008,23.1172009,9.7881403
3464,32.174099,24.2241001,10.1492996
3465,31.5557995,23.9936008,11.6161003
3466,32.5574989,24.3966999,12.6701002
3467,32.0303001,24.0755997,14.0972004
3468,32.1013985,22.5571995,14.5721998
3469,31.0921993,22.0851994,15.6521997
3470,31.2077999,20.6592007,16.2926998
3471,31.1047993,19.4445992,15.3711004
3472,31.8120003,18.2700996,16.1774006
3473,33.2891006,18.5312004,16.1487007
3474,34.0243988,17.3055992,16.9346008
3475,33.9880981,15.8978004,16.3376007
3476,34.8036995,15.1651001,17.3591995
3477,34.7464981,13.6704998,17.0638008
3478,35.2484016,12.8409004,18.2366009
3479,36.5063019,13.3737001,18.9326992
3480,-14.4278002,37.9757004,-0.888608992
3481,-13.1894999,37.2607994,-0.102141
3482,-13.6237001,35.8205986,0.120903999
3483,-12.5994997,34.7817001,0.79311198
3484,-12.4717999,33.4782982,-0.0257552005
3485,-11.6384001,32.3703995,0.625781
3486,-12.3596001,31.6210003,1.76735997
3487,-13.5674,30.8064003,1.33694994
3488,-14.2821999,30.0494003,2.43176007
3489,-15.4987001,29.2185001,2.04171991
3490,-15.3083,28.1816998,0.890757978
3491,-16.5659008,27.3150005,0.572799027
3492,-17.4181004,26.9969006,1.75707996
3493,-18.8339005,26.4752998,1.45474994
3494,-19.7415009,27.3309994,0.539633989
3495,-19.8689995,28.7731991,1.06106997
3496,-20.5042,28.7735996,2.39896989
3497,-20.3675995,30.1060009,3.05408001
3498,-20.5298996,30.1833,4.5454998
3499,-19.4101009,29.4787006,5.42799997
3500,-19.6685009,29.4927998,6.95785999
3501,-18.3178997,29.4419994,7.80660009
3502,-18.1469002,28.0930996,8.57703972
3503,-19.3868008,27.6492004,9.41438007
3504,-19.2126007,26.2420006,9.87077045
3505,-20.4067001,25.3283997,10.1292
3506,-21.6851997,25.5095997,9.38010025
3507,-22.7229996,24.3731995,9.64573956
3508,-24.1462994,24.8875999,9.73392963
3509,-25.2325001,23.7772999,9.73773003
3510,34.1702003,-29.1047993,-25.6515007
3511,35.2947998,-28.5748005,-26.6620007
3512,36.480999,-27.8568001,-25.9748993
3513,37.351799,-27.0205994,-27.0046997
3514,38.4736977,-26.1348,-26.4806995
3515,39.6015968,-26.066,-27.4151993
3516,40.3135986,-24.7621002,-27.3544998
3517,41.5725975,-24.7042007,-28.2539005
3518,42.6133957,-23.5867996,-28.3115997
3519,43.8181953,-24.1035004,-29.1716003
3520,44.2318954,-25.5755005,-28.906601
3521,45.8007965,-25.7598991,-28.8610001
3522,46.5716972,-25.5536995,-27.5813999
3523,48.1368942,-25.7131004,-27.4519005
3524,48.7670975,-25.6352005,-26.0330009
3525,50.1172943,-26.3188992,-25.9146004
3526,50.5318985,-26.8570004,-24.5589008
3527,51.9354973,-27.4524994,-24.5585003
3528,52.3559952,-27.5186996,-23.1093006
3529,53.694397,-28.2863007,-23.2940998
3530,54.5458984,-28.4848995,-22.0550995
3531,55.3608971,-29.8134003,-22.0501995
3532,56.5277977,-29.8409004,-23.0114994
3533,57.2791977,-31.2320995,-23.1692009
3534,58.0051956,-31.4288006,-24.5125999
3535,58.7140961,-30.1445999,-25.0844002
3536,59.4921951,-30.6322002,-26.3092003
3537,60.4704971,-29.5016003,-26.8003998
3538,61.2187958,-28.8323994,-25.6940994
3539,62.620697,-28.2492008,-26.2022991
3540,11.5509996,10.7302999,36.6654015
3541,10.2110996,11.0479002,35.9211998
3542,9.96557999,12.4022999,35.1179008
3543,8.49100971,12.4042997,34.6297989
3544,8.14352036,13.3493996,33.4424019
3545,6.63937998,13.5542002,33.0339012
3546,5.70403004,14.0453997,34.1212997
3547,4.25646019,14.4452,33.7591019
3548,3.43600988,14.6505003,35.0561981
3549,2.03355002,14.1726999,34.7234001
3550,1.31674004,15.0518999,33.7617989
3551,0.0291926991,14.4804001,33.2781982
3552,-1.29456997,14.3912001,34.0046005
3553,-1.20823002,13.0698996,34.7659988
3554,-2.43019009,12.8963003,35.6377983
3555,-2.73045993,11.5398998,36.3684998
3556,-4.01275015,11.4947996,37.1851006
3557,-4.08409023,10.1602001,38.0161018
3558,-2.90054989,10.1917,38.9705963
3559,-2.91849995,8.96014023,39.8911972
3560,-2.6830399,7.6269598,39.0854988
3561,-2.66848993,6.25602007,39.9063988
3562,-1.91385996,6.19819021,41.2569962
3563,-2.12854004,5.00045013,42.2668953
3564,-3.62503004,4.69325018,42.5181961
3565,-3.66768003,3.51352,43.5011978
3566,-2.99453998,2.31898999,43.0325966
3567,-3.85310006,1.36742997,42.3372955
3568,-3.15089011,0.0911957026,41.741497
3569,-2.54345012,-0.934086978,42.7524986
3570,-13.8874998,20.0219002,5.45945978
3571,-14.8691998,19.0564003,4.71651983
3572,-15.6520004,18.1895008,5.69062996
3573,-14.7910004,17.8008003,6.83545017
3574,-15.4316998,17.3297005,8.19756985
3575,-14.3014002,16.9657993,9.13521957
3576,-13.2221003,18.0781002,8.99610996
3577,-11.7736998,17.8831997,9.41872025
3578,-10.8949003,19.0925007,9.22095013
3579,-10.6555004,19.5697002,7.75746012
3580,-9.81499004,20.8479004,7.46631002
3581,-9.36555958,20.7982006,6.03991985
3582,-9.30784035,22.1966,5.47384024
3583,-8.93231964,22.1989994,3.95284009
3584,-9.78592968,21.1898994,3.15510011
3585,-9.37870979,20.5909996,1.75275004
3586,-10.5326004,19.6341,1.21880996
3587,-11.9075003,20.2455997,1.18753004
3588,-13.0833998,19.2334995,1.00445998
3589,-13.1443996,18.8181992,-0.419279993
3590,-12.8304996,20.0020008,-1.42938995
3591,-13.0740004,19.5802994,-2.87031007
3592,-13.3746996,20.6637993,-3.93142009
3593,-13.7622004,20.0942001,-5.29138994
3594,-13.9647999,21.2217999,-6.42665005
3595,-15.4236002,21.8036995,-6.53604984
3596,-15.4938002,22.9195004,-7.57227993
3597,-15.0096998,22.5095005,-8.97716045
3598,-15.3205004,23.6322994,-9.93877029
3599,-14.8224001,23.5273991,-11.4172001
3600,-35.017601,-37.6706009,-19.5547009
3601,-34.1150017,-36.5264015,-19.0070992
3602,-33.7013016,-36.6231995,-17.4519005
3603,-32.9494019,-37.9477997,-17.1331997
3604,-32.4866982,-38.0325012,-15.6560001
3605,-31.0291996,-37.9658012,-15.5840998
3606,-30.2660007,-36.6248016,-15.9179001
3607,-28.7495003,-36.6058006,-15.7128
3608,-27.9533005,-35.3880997,-16.0862999
3609,-28.5744991,-34.2699013,-15.1778002
3610,-27.7619991,-33.0214996,-15.4379997
3611,-27.8216991,-32.1780014,-16.7138996
3612,-27.1679993,-30.8155003,-16.6357002
3613,-27.2187004,-30.3295994,-15.2228003
3614,-26.6292992,-28.8757,-15.1417999
3615,-25.4099998,-28.6515007,-14.1434002
3616,-24.5275993,-27.4715004,-14.5797005
3617,-25.3554993,-26.1168995,-14.5015001
3618,-24.4708996,-24.8656006,-14.8572998
3619,-23.3763008,-24.7770996,-13.7602997
3620,-23.3796997,-23.6650009,-12.7384996
3621,-22.3934994,-23.6357002,-11.4764996
3622,-22.5713997,-24.5923004,-10.3332005
3623,-21.7511997,-24.3181992,-9.06758022
3624,-22.0832996,-25.3707008,-7.96868992
3625,-21.3782005,-25.3864002,-6.57839012
3626,-21.9845009,-26.3150005,-5.47934008
3627,-23.4157009,-26.0771999,-5.43872023
3628,-24.1779003,-26.6476002,-4.32647991
3629,-24.7847004,-28.0021992,-4.81513023
3630,-23.7852001,-21.7026005,-6.10607004
3631,-22.7542,-20.6954994,-6.65719986
3632,-23.4001007,-20.1543999,-7.99863005
3633,-24.9498005,-20.3567009,-8.06807041
3634,-25.5800991,-20.1142006,-9.44894028
3635,-25.2397995,-21.0238991,-10.5895004
3636,-26.1322994,-21.1320992,-11.8569002
